show_id,type,title,director,country,date_added,release_year,rating,duration,listed_in,duration_min,primary_country,genres_list,num_genres,year_added,month_added,day_added,text_all
s8659,Movie,Under The Skin,Jonathan Glazer,Switzerland,2018-07-15,2013,R,108 min,"Dramas, Independent Movies, International Movies",108,Switzerland,"['Dramas', 'Independent Movies', 'International Movies']",3,2018,7,15,"Under The Skin Dramas, Independent Movies, International Movies Switzerland"
s8660,Movie,Undercover Grandpa,Erik Canuel,Canada,2017-11-01,2016,PG-13,94 min,"Action & Adventure, Children & Family Movies, Comedies",94,Canada,"['Action & Adventure', 'Children & Family Movies', 'Comedies']",3,2017,11,1,"Undercover Grandpa Action & Adventure, Children & Family Movies, Comedies Canada"
s8661,Movie,Undercover: How to Operate Behind Enemy Lines,John Ford,United States,2017-03-31,1943,TV-PG,61 min,"Classic Movies, Documentaries",61,United States,"['Classic Movies', 'Documentaries']",2,2017,3,31,"Undercover: How to Operate Behind Enemy Lines Classic Movies, Documentaries United States"
s8662,Movie,Unfinished Song,Paul Andrew Williams,United Kingdom,2019-07-22,2012,PG-13,94 min,"Comedies, Dramas, Independent Movies",94,United Kingdom,"['Comedies', 'Dramas', 'Independent Movies']",3,2019,7,22,"Unfinished Song Comedies, Dramas, Independent Movies United Kingdom"
s8663,Movie,Union Leader,Sanjay Patel,Canada,2019-12-31,2017,TV-14,105 min,"Dramas, Independent Movies, International Movies",105,Canada,"['Dramas', 'Independent Movies', 'International Movies']",3,2019,12,31,"Union Leader Dramas, Independent Movies, International Movies Canada"
s8664,Movie,Unruly Friends,Sherif Mandour,Egypt,2019-06-20,2011,TV-14,83 min,"International Movies, Thrillers",83,Egypt,"['International Movies', 'Thrillers']",2,2019,6,20,"Unruly Friends International Movies, Thrillers Egypt"
s8665,Movie,Up in the Air,Jason Reitman,United States,2020-01-01,2009,R,110 min,"Comedies, Dramas, Romantic Movies",110,United States,"['Comedies', 'Dramas', 'Romantic Movies']",3,2020,1,1,"Up in the Air Comedies, Dramas, Romantic Movies United States"
s8666,Movie,Urvi,Pradeep Verma,India,2018-01-15,2017,TV-MA,121 min,"Dramas, Independent Movies, International Movies",121,India,"['Dramas', 'Independent Movies', 'International Movies']",3,2018,1,15,"Urvi Dramas, Independent Movies, International Movies India"
s8667,Movie,Used Goods,Mohamed Hamdy,Egypt,2019-09-01,2018,TV-14,95 min,"Action & Adventure, Comedies, International Movies",95,Egypt,"['Action & Adventure', 'Comedies', 'International Movies']",3,2019,9,1,"Used Goods Action & Adventure, Comedies, International Movies Egypt"
s8668,Movie,USS Indianapolis: Men of Courage,Mario Van Peebles,United States,2019-09-25,2016,R,130 min,Action & Adventure,130,United States,['Action & Adventure'],1,2019,9,25,USS Indianapolis: Men of Courage Action & Adventure United States
s8669,Movie,V for Vendetta,James McTeigue,United States,2018-10-01,2005,R,132 min,"Action & Adventure, Dramas, Sci-Fi & Fantasy",132,United States,"['Action & Adventure', 'Dramas', 'Sci-Fi & Fantasy']",3,2018,10,1,"V for Vendetta Action & Adventure, Dramas, Sci-Fi & Fantasy United States"
s8671,Movie,Vantage Point,Pete Travis,United States,2019-11-01,2008,PG-13,90 min,Action & Adventure,90,United States,['Action & Adventure'],1,2019,11,1,Vantage Point Action & Adventure United States
s8672,Movie,Veerappan,Ram Gopal Varma,India,2017-10-15,2016,TV-14,117 min,"Action & Adventure, Dramas, International Movies",117,India,"['Action & Adventure', 'Dramas', 'International Movies']",3,2017,10,15,"Veerappan Action & Adventure, Dramas, International Movies India"
s8673,Movie,Veerey Ki Wedding,Ashu Trikha,India,2019-12-31,2018,TV-14,130 min,"Comedies, Dramas, International Movies",130,India,"['Comedies', 'Dramas', 'International Movies']",3,2019,12,31,"Veerey Ki Wedding Comedies, Dramas, International Movies India"
s8674,Movie,Vegas Baby,Amanda Micheli,United States,2017-07-04,2016,TV-14,78 min,Documentaries,78,United States,['Documentaries'],1,2017,7,4,Vegas Baby Documentaries United States
s8675,Movie,Viceroy's House,Gurinder Chadha,United Kingdom,2017-12-12,2017,NR,106 min,Dramas,106,United Kingdom,['Dramas'],1,2017,12,12,Viceroy's House Dramas United Kingdom
s8676,Movie,Victor,Brandon Dickerson,United States,2017-07-24,2015,PG-13,110 min,Dramas,110,United States,['Dramas'],1,2017,7,24,Victor Dramas United States
s8677,Movie,Viking Destiny,David L.G. Hughes,United Kingdom,2019-02-02,2018,R,91 min,"Action & Adventure, Sci-Fi & Fantasy",91,United Kingdom,"['Action & Adventure', 'Sci-Fi & Fantasy']",2,2019,2,2,"Viking Destiny Action & Adventure, Sci-Fi & Fantasy United Kingdom"
s8678,Movie,Vikings Unearthed,Harvey Lilley,United States,2017-03-01,2016,TV-PG,113 min,Documentaries,113,United States,['Documentaries'],1,2017,3,1,Vikings Unearthed Documentaries United States
s8679,Movie,Vincent N Roxxy,Gary Michael Schultz,United States,2017-09-02,2016,R,101 min,"Dramas, Thrillers",101,United States,"['Dramas', 'Thrillers']",2,2017,9,2,"Vincent N Roxxy Dramas, Thrillers United States"
s8681,Movie,Viswasapoorvam Mansoor,P.T. Kunju Muhammad,India,2018-07-01,2017,TV-14,125 min,"Dramas, International Movies",125,India,"['Dramas', 'International Movies']",2,2018,7,1,"Viswasapoorvam Mansoor Dramas, International Movies India"
s8682,Movie,Vitti Dandu,Ganesh Kadam,India,2017-07-15,2014,TV-14,116 min,"Dramas, International Movies",116,India,"['Dramas', 'International Movies']",2,2017,7,15,"Vitti Dandu Dramas, International Movies India"
s8683,Movie,Vizontele Tuuba,Yılmaz Erdoğan,Turkey,2017-03-10,2004,NR,106 min,"Comedies, Dramas, International Movies",106,Turkey,"['Comedies', 'Dramas', 'International Movies']",3,2017,3,10,"Vizontele Tuuba Comedies, Dramas, International Movies Turkey"
s8684,Movie,Vodka Diaries,Kushal Srivastava,India,2019-12-31,2018,TV-14,113 min,"Dramas, International Movies, Thrillers",113,India,"['Dramas', 'International Movies', 'Thrillers']",3,2019,12,31,"Vodka Diaries Dramas, International Movies, Thrillers India"
s8686,Movie,VS.,Ed Lilly,United Kingdom,2019-06-19,2018,TV-MA,99 min,Dramas,99,United Kingdom,['Dramas'],1,2019,6,19,VS. Dramas United Kingdom
s8687,Movie,Waar,Bilal Lashari,Pakistan,2017-07-01,2013,TV-MA,130 min,"Action & Adventure, International Movies",130,Pakistan,"['Action & Adventure', 'International Movies']",2,2017,7,1,"Waar Action & Adventure, International Movies Pakistan"
s8688,Movie,Waarrior Savitri,Param Gill,India,2017-11-01,2016,TV-14,120 min,"Action & Adventure, International Movies, Sci-Fi & Fantasy",120,India,"['Action & Adventure', 'International Movies', 'Sci-Fi & Fantasy']",3,2017,11,1,"Waarrior Savitri Action & Adventure, International Movies, Sci-Fi & Fantasy India"
s8689,Movie,Waiting,Anu Menon,India,2018-05-01,2015,TV-MA,94 min,"Dramas, International Movies",94,India,"['Dramas', 'International Movies']",2,2018,5,1,"Waiting Dramas, International Movies India"
s8690,Movie,Waiting...,Rob McKittrick,United States,2020-09-23,2005,R,94 min,"Comedies, Independent Movies",94,United States,"['Comedies', 'Independent Movies']",2,2020,9,23,"Waiting... Comedies, Independent Movies United States"
s8692,Movie,Wakefield,Robin Swicord,United States,2019-03-02,2016,R,109 min,Dramas,109,United States,['Dramas'],1,2019,3,2,Wakefield Dramas United States
s8693,Movie,Walk with Me,"Marc Francis, Max Pugh",United Kingdom,2017-12-26,2017,TV-PG,94 min,Documentaries,94,United Kingdom,['Documentaries'],1,2017,12,26,Walk with Me Documentaries United Kingdom
s8694,Movie,Walking Out,"Alex Smith, Andrew J. Smith",United States,2019-10-01,2017,PG-13,96 min,"Dramas, Independent Movies, Thrillers",96,United States,"['Dramas', 'Independent Movies', 'Thrillers']",3,2019,10,1,"Walking Out Dramas, Independent Movies, Thrillers United States"
s8695,Movie,War,Philip G. Atwell,United States,2019-04-01,2007,R,103 min,Action & Adventure,103,United States,['Action & Adventure'],1,2019,4,1,War Action & Adventure United States
s8696,Movie,War Chhod Na Yaar,Faraz Haider,India,2019-03-02,2013,TV-14,109 min,"Comedies, Dramas, International Movies",109,India,"['Comedies', 'Dramas', 'International Movies']",3,2019,3,2,"War Chhod Na Yaar Comedies, Dramas, International Movies India"
s8697,Movie,War Horse,Steven Spielberg,United States,2019-05-06,2011,PG-13,147 min,Dramas,147,United States,['Dramas'],1,2019,5,6,War Horse Dramas United States
s8698,Movie,War on Everyone,John Michael McDonagh,United Kingdom,2019-12-03,2016,R,98 min,"Action & Adventure, Comedies",98,United Kingdom,"['Action & Adventure', 'Comedies']",2,2019,12,3,"War on Everyone Action & Adventure, Comedies United Kingdom"
s8699,Movie,Warda,Hadi El Bagoury,Egypt,2019-04-18,2014,TV-14,73 min,"Horror Movies, Independent Movies, International Movies",73,Egypt,"['Horror Movies', 'Independent Movies', 'International Movies']",3,2019,4,18,"Warda Horror Movies, Independent Movies, International Movies Egypt"
s8700,Movie,Warehoused,Jack Zagha Kababie,Mexico,2017-11-01,2015,TV-14,92 min,"Comedies, Dramas, International Movies",92,Mexico,"['Comedies', 'Dramas', 'International Movies']",3,2017,11,1,"Warehoused Comedies, Dramas, International Movies Mexico"
s8702,Movie,Water & Power: A California Heist,Marina Zenovich,United States,2018-02-01,2017,PG,78 min,Documentaries,78,United States,['Documentaries'],1,2018,2,1,Water & Power: A California Heist Documentaries United States
s8704,Movie,We Are Your Friends,Max Joseph,United Kingdom,2020-01-27,2015,R,96 min,"Dramas, Independent Movies, Music & Musicals",96,United Kingdom,"['Dramas', 'Independent Movies', 'Music & Musicals']",3,2020,1,27,"We Are Your Friends Dramas, Independent Movies, Music & Musicals United Kingdom"
s8705,Movie,We Belong Together,Chris Stokes,United States,2019-07-16,2018,TV-14,83 min,Thrillers,83,United States,['Thrillers'],1,2019,7,16,We Belong Together Thrillers United States
s8706,Movie,We Need to Talk,David Serrano,Spain,2016-09-01,2016,TV-MA,91 min,"Comedies, International Movies, Romantic Movies",91,Spain,"['Comedies', 'International Movies', 'Romantic Movies']",3,2016,9,1,"We Need to Talk Comedies, International Movies, Romantic Movies Spain"
s8707,Movie,We the Animals,Jeremiah Zagar,United States,2019-02-11,2018,R,93 min,"Dramas, Independent Movies",93,United States,"['Dramas', 'Independent Movies']",2,2019,2,11,"We the Animals Dramas, Independent Movies United States"
s8708,Movie,"We, the Marines",Greg MacGillivray,United States,2018-07-01,2017,TV-PG,38 min,"Documentaries, International Movies",38,United States,"['Documentaries', 'International Movies']",2,2018,7,1,"We, the Marines Documentaries, International Movies United States"
s8709,Movie,We're No Animals,Alejandro Agresti,United States,2017-08-15,2015,TV-MA,94 min,"Comedies, Dramas, Independent Movies",94,United States,"['Comedies', 'Dramas', 'Independent Movies']",3,2017,8,15,"We're No Animals Comedies, Dramas, Independent Movies United States"
s8710,Movie,Weather forecast,Antoni Krauze,Poland,2019-10-01,1983,TV-MA,91 min,"Dramas, International Movies",91,Poland,"['Dramas', 'International Movies']",2,2019,10,1,"Weather forecast Dramas, International Movies Poland"
s855,Movie,Creating an Army of the Dead,Not Given,Pakistan,2021-05-21,2021,TV-MA,29 min,Documentaries,29,Pakistan,['Documentaries'],1,2021,5,21,Creating an Army of the Dead Documentaries Pakistan
s8712,Movie,Weeds on Fire,Chi Fat Chan,Hong Kong,2018-09-27,2016,TV-MA,95 min,"Dramas, Independent Movies, International Movies",95,Hong Kong,"['Dramas', 'Independent Movies', 'International Movies']",3,2018,9,27,"Weeds on Fire Dramas, Independent Movies, International Movies Hong Kong"
s8719,Movie,Westside vs. the World,Michael Fahey,,2019-08-09,2019,TV-MA,96 min,"Documentaries, Sports Movies",96,Unknown,"['Documentaries', 'Sports Movies']",2,2019,8,9,"Westside vs. the World Documentaries, Sports Movies "
s8714,Movie,Welcome 2 Karachi,Ashish R. Mohan,India,2018-03-01,2015,TV-MA,124 min,"Comedies, International Movies",124,India,"['Comedies', 'International Movies']",2,2018,3,1,"Welcome 2 Karachi Comedies, International Movies India"
s8715,Movie,Welcome to Monster High: The Origin Story,"Stephen Donnelly, Olly Reid, Jun Falkenstein",United States,2017-10-01,2016,TV-Y7,73 min,Children & Family Movies,73,United States,['Children & Family Movies'],1,2017,10,1,Welcome to Monster High: The Origin Story Children & Family Movies United States
s8716,Movie,Welcome to New York,Abel Ferrara,United States,2017-03-23,2014,R,108 min,"Dramas, Independent Movies",108,United States,"['Dramas', 'Independent Movies']",2,2017,3,23,"Welcome to New York Dramas, Independent Movies United States"
s8717,Movie,Welcome to Willits,Trevor Ryan,United States,2018-02-06,2017,TV-MA,84 min,"Comedies, Horror Movies, Independent Movies",84,United States,"['Comedies', 'Horror Movies', 'Independent Movies']",3,2018,2,6,"Welcome to Willits Comedies, Horror Movies, Independent Movies United States"
s8718,Movie,Westerplatte Resists,Stanisław Różewicz,Poland,2019-10-01,1967,TV-MA,93 min,"Classic Movies, Dramas, International Movies",93,Poland,"['Classic Movies', 'Dramas', 'International Movies']",3,2019,10,1,"Westerplatte Resists Classic Movies, Dramas, International Movies Poland"
s8720,Movie,What a Wonderful Family!,Huang Lei,China,2018-07-01,2017,TV-14,102 min,"Comedies, Dramas, International Movies",102,China,"['Comedies', 'Dramas', 'International Movies']",3,2018,7,1,"What a Wonderful Family! Comedies, Dramas, International Movies China"
s8723,Movie,What Lies Beneath,Robert Zemeckis,United States,2020-01-01,2000,PG-13,130 min,"Horror Movies, Thrillers",130,United States,"['Horror Movies', 'Thrillers']",2,2020,1,1,"What Lies Beneath Horror Movies, Thrillers United States"
s8724,Movie,What Makes a Psychopath?,Rebecca Harrison,United Kingdom,2019-02-01,2017,TV-14,52 min,Documentaries,52,United Kingdom,['Documentaries'],1,2019,2,1,What Makes a Psychopath? Documentaries United Kingdom
s8725,Movie,What Still Remains,Josh Mendoza,United States,2018-12-21,2018,TV-14,91 min,"Dramas, Thrillers",91,United States,"['Dramas', 'Thrillers']",2,2018,12,21,"What Still Remains Dramas, Thrillers United States"
s8726,Movie,What's Up With Love?,"Rudy Soedjarwo, Riri Riza",Indonesia,2018-12-08,2002,R,110 min,"Dramas, International Movies, Romantic Movies",110,Indonesia,"['Dramas', 'International Movies', 'Romantic Movies']",3,2018,12,8,"What's Up With Love? Dramas, International Movies, Romantic Movies Indonesia"
s926,TV Show,Angelina Ballerina,Not Given,Pakistan,2021-05-01,2010,TV-Y,2 Seasons,"British TV Shows, Kids' TV",2,Pakistan,"['British TV Shows', ""Kids' TV""]",2,2021,5,1,"Angelina Ballerina British TV Shows, Kids' TV Pakistan"
s8728,Movie,When Hari Got Married,"Ritu Sarin, Tenzing Sonam",United Kingdom,2016-12-25,2013,NR,75 min,"Documentaries, International Movies",75,United Kingdom,"['Documentaries', 'International Movies']",2,2016,12,25,"When Hari Got Married Documentaries, International Movies United Kingdom"
s8729,Movie,When Two Worlds Collide,"Heidi Brandenburg, Mathew Orzel",Peru,2016-11-30,2016,TV-14,103 min,"Documentaries, International Movies",103,Peru,"['Documentaries', 'International Movies']",2,2016,11,30,"When Two Worlds Collide Documentaries, International Movies Peru"
s8730,Movie,Where the Money Is,Marek Kanievska,Germany,2020-01-15,2000,PG-13,89 min,"Action & Adventure, Comedies, Dramas",89,Germany,"['Action & Adventure', 'Comedies', 'Dramas']",3,2020,1,15,"Where the Money Is Action & Adventure, Comedies, Dramas Germany"
s8731,Movie,Where's the Money,Scott Zabielski,United States,2018-01-22,2017,R,86 min,Comedies,86,United States,['Comedies'],1,2018,1,22,Where's the Money Comedies United States
s8732,Movie,While We're Young,Noah Baumbach,United States,2017-10-23,2015,R,97 min,"Comedies, Dramas, Independent Movies",97,United States,"['Comedies', 'Dramas', 'Independent Movies']",3,2017,10,23,"While We're Young Comedies, Dramas, Independent Movies United States"
s8733,Movie,White Chamber,Paul Raschid,United Kingdom,2019-08-01,2018,TV-MA,89 min,"Sci-Fi & Fantasy, Thrillers",89,United Kingdom,"['Sci-Fi & Fantasy', 'Thrillers']",2,2019,8,1,"White Chamber Sci-Fi & Fantasy, Thrillers United Kingdom"
s8734,Movie,White Island,Benjamin Turner,United Kingdom,2017-09-25,2016,TV-MA,91 min,"Comedies, Independent Movies, Thrillers",91,United Kingdom,"['Comedies', 'Independent Movies', 'Thrillers']",3,2017,9,25,"White Island Comedies, Independent Movies, Thrillers United Kingdom"
s8735,Movie,Who the F**k Is That Guy?,Drew Stone,United States,2017-09-01,2017,TV-MA,78 min,"Documentaries, LGBTQ Movies, Music & Musicals",78,United States,"['Documentaries', 'LGBTQ Movies', 'Music & Musicals']",3,2017,9,1,"Who the F**k Is That Guy? Documentaries, LGBTQ Movies, Music & Musicals United States"
s8736,Movie,Who's That Knocking at My Door?,Martin Scorsese,United States,2019-07-01,1967,R,90 min,"Classic Movies, Dramas, Independent Movies",90,United States,"['Classic Movies', 'Dramas', 'Independent Movies']",3,2019,7,1,"Who's That Knocking at My Door? Classic Movies, Dramas, Independent Movies United States"
s8738,Movie,Why Are We Getting So Fat?,"Milla Harrison-Hansley, Alicky Sussman",United Kingdom,2019-02-01,2016,TV-14,50 min,Documentaries,50,United Kingdom,['Documentaries'],1,2019,2,1,Why Are We Getting So Fat? Documentaries United Kingdom
s8739,Movie,Why Knot,Dhruv Dhawan,Canada,2017-10-15,2016,TV-MA,84 min,Documentaries,84,Canada,['Documentaries'],1,2017,10,15,Why Knot Documentaries Canada
s8740,Movie,Why We Fight: The Battle of Russia,"Frank Capra, Anatole Litvak",United States,2017-03-31,1943,TV-PG,82 min,Documentaries,82,United States,['Documentaries'],1,2017,3,31,Why We Fight: The Battle of Russia Documentaries United States
